vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
3,70000,Individual,Diesel,Automatic,28.4,1248,74.02,5,725000
5,60000,Dealer,Petrol,Automatic,21.4,1197,83.1,5,625000
8,75000,Dealer,Diesel,Automatic,18.88,1995,184.0,5,1100000
13,56000,Dealer,Petrol,Manual,17.92,1086,62.1,5,120000
8,74000,Dealer,Petrol,Manual,17.01,1591,121.3,5,425000
8,55000,Dealer,Diesel,Automatic,12.07,2967,241.4,7,2100000
5,28000,Dealer,Petrol,Manual,22.0,1197,81.8,5,425000
7,46000,Dealer,Diesel,Automatic,12.55,2982,168.5,7,1625000
9,85000,Dealer,Diesel,Manual,22.9,1248,74.0,5,280000
6,97000,Individual,Diesel,Manual,15.1,2179,140.0,7,850000
6,40000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,930000
11,120000,Individual,Diesel,Manual,14.0,2523,75.0,7,200000
3,21000,Dealer,Petrol,Manual,21.01,1197,81.8,5,625000
5,29000,Dealer,Diesel,Automatic,21.76,1995,188.0,5,2450000
3,38000,Dealer,Diesel,Automatic,18.0,2993,255.0,7,3990000
6,50000,Dealer,Diesel,Automatic,16.36,2179,187.7,5,2400000
3,40200,Dealer,Petrol,Manual,17.8,1198,86.7,5,650000
5,110000,Individual,Diesel,Manual,21.38,1396,88.7,5,720000
8,100000,Individual,Diesel,Manual,22.9,1248,74.0,5,320000
5,38000,Dealer,Diesel,Manual,24.0,1120,70.0,5,410000
4,57812,Dealer,Petrol,Manual,18.2,1199,88.7,5,595000
7,58001,Dealer,Petrol,Manual,22.74,796,47.3,5,215000
4,1010,Dealer,Petrol,Manual,18.9,1197,81.86,5,500000
5,45000,Dealer,Petrol,Manual,18.9,1197,82.0,5,420000
4,5000,Individual,Petrol,Automatic,10.2,6592,563.0,4,24200000
6,90000,Individual,Diesel,Manual,22.54,1396,88.73,5,500000
3,16000,Dealer,Petrol,Automatic,20.3,1199,84.0,5,545000
5,35600,Dealer,Petrol,Manual,22.0,1197,81.8,5,465000
9,30000,Individual,Diesel,Manual,22.9,1248,74.0,5,325000
7,40000,Dealer,Petrol,Manual,23.95,998,67.05,5,235000
5,58000,Dealer,Diesel,Automatic,18.53,1968,187.74,5,2675000
7,36000,Dealer,Petrol,Automatic,13.7,1798,157.75,5,1099000
4,63001,Dealer,Diesel,Manual,24.52,1248,88.5,7,725000
6,64000,Dealer,Petrol,Manual,15.29,1591,121.3,5,875000
2,9000,Dealer,Diesel,Automatic,19.27,2143,170.0,5,3950000
2,19338,Trustmark Dealer,Petrol,Manual,15.9,1496,120.69,5,985000
6,39838,Dealer,Diesel,Manual,22.54,1396,88.73,5,565000
8,89000,Dealer,Diesel,Automatic,14.49,2993,258.0,5,1999000
5,39465,Dealer,Petrol,Manual,18.6,1197,81.83,5,625000
9,60000,Dealer,Diesel,Manual,15.1,2179,140.0,7,475000
2,17000,Dealer,Petrol,Manual,15.9,1496,120.69,5,915000
2,25000,Individual,Diesel,Manual,20.8,1493,113.4,5,1540000
4,33304,Dealer,CNG,Manual,21.94,1196,61.7,5,331000
6,52000,Dealer,Petrol,Manual,20.4,1197,81.8,5,435000
2,18000,Dealer,Petrol,Automatic,7.81,2996,362.07,5,11000000
7,80182,Dealer,Diesel,Automatic,17.2,1968,138.08,5,1075000
7,120000,Individual,Diesel,Manual,22.54,1396,88.73,5,550000
7,80000,Dealer,Diesel,Automatic,14.84,2143,170.0,5,1475000
5,45417,Dealer,Diesel,Manual,24.3,1248,88.5,5,750000
5,6200,Individual,Petrol,Manual,18.9,1197,82.0,5,410000
3,48000,Dealer,Diesel,Automatic,10.91,3198,197.0,7,2899000
12,58000,Dealer,Petrol,Manual,17.0,1497,118.0,5,260000
7,48000,Dealer,Diesel,Manual,26.0,1498,98.6,5,525000
7,87360,Dealer,Diesel,Automatic,14.84,2143,170.0,5,1165000
7,75000,Dealer,Diesel,Automatic,11.78,2143,167.62,5,1450000
4,9500,Dealer,Diesel,Automatic,12.65,2993,296.0,5,9200000
2,5000,Individual,Diesel,Manual,15.1,2179,152.87,7,1588000
7,177000,Individual,Diesel,Manual,15.1,2179,140.0,7,550000
7,60000,Dealer,Diesel,Manual,26.0,1498,98.6,5,500000
3,45000,Dealer,Petrol,Manual,21.21,1197,81.8,5,634000
6,54525,Dealer,Petrol,Manual,15.29,1591,121.3,5,750000
9,58000,Dealer,Diesel,Automatic,11.4,2953,153.86,7,750000
4,19500,Dealer,Petrol,Manual,17.8,1198,86.7,5,499000
5,28000,Dealer,Petrol,Manual,20.4,1197,81.8,5,425000
4,50000,Dealer,Diesel,Automatic,11.36,2755,171.5,8,1600000
12,65000,Dealer,Petrol,Automatic,12.9,1799,130.0,5,225000
4,61000,Dealer,Petrol,Manual,21.4,1197,83.1,5,525000
4,110000,Individual,Diesel,Manual,19.67,1582,126.2,5,1045000
7,72000,Dealer,Diesel,Automatic,21.66,1498,103.52,5,515000
2,15000,Individual,Diesel,Manual,16.55,2498,105.0,6,950000
8,61845,Dealer,Diesel,Manual,15.1,2179,140.0,7,575000
3,37000,Dealer,Diesel,Automatic,24.3,1248,88.5,5,795000
13,70000,Individual,Diesel,Automatic,16.73,2495,218.0,5,550000
11,106451,Dealer,Petrol,Manual,16.47,1198,73.9,5,225000
3,46000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1740000
8,56000,Dealer,Diesel,Manual,16.55,2498,105.0,7,515000
1,1000,Dealer,Petrol,Manual,15.81,1451,141.0,5,1490000
4,36954,Dealer,CNG,Manual,26.6,998,58.16,5,350000
3,21000,Dealer,Petrol,Manual,21.4,1197,83.1,5,675000
6,62000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1549000
3,24132,Dealer,Petrol,Manual,20.35,1197,81.86,5,625000
6,79000,Dealer,Diesel,Manual,19.3,1248,73.9,5,425000
6,66000,Dealer,Diesel,Manual,26.0,1498,98.6,5,575000
4,50021,Dealer,Petrol,Manual,18.9,1197,82.0,5,470000
7,40000,Dealer,Diesel,Automatic,13.0,2143,201.1,5,1790000
8,36900,Dealer,Petrol,Manual,21.79,998,67.05,5,265000
8,48000,Dealer,Petrol,Automatic,17.84,1395,147.51,5,1450000
8,55000,Dealer,Diesel,Manual,22.7,1498,89.84,5,395000
9,55000,Dealer,Diesel,Manual,13.0,2982,168.7,7,1050000
4,50740,Trustmark Dealer,Petrol,Manual,18.6,1197,81.83,5,600000
3,70000,Individual,Diesel,Manual,21.38,1396,88.7,5,875000
3,27700,Dealer,Petrol,Automatic,17.0,1198,108.5,5,890000
7,42000,Dealer,Diesel,Manual,25.1,1498,98.6,5,625000
2,2565,Trustmark Dealer,Petrol,Automatic,20.3,1086,68.07,5,550000
12,83546,Dealer,Petrol,Automatic,13.7,1798,157.75,5,310000
4,59000,Dealer,Diesel,Automatic,21.72,1498,108.6,5,735000
5,54400,Trustmark Dealer,Petrol,Automatic,13.0,1591,121.3,5,980000
7,70000,Individual,Diesel,Manual,12.05,2179,120.0,9,450000
5,52490,Dealer,Petrol,Manual,19.0,1197,85.8,5,465000
4,48000,Dealer,Diesel,Manual,28.09,1248,88.5,5,711000
3,24000,Dealer,Petrol,Manual,17.0,1198,108.5,5,750000
2,9000,Individual,Petrol,Automatic,21.4,1197,83.1,5,650000
6,46000,Dealer,Diesel,Manual,22.7,1498,89.84,5,570000
8,78000,Dealer,Diesel,Manual,25.8,1498,98.6,5,365000
2,19925,Individual,Diesel,Manual,23.0,1498,98.96,5,949000
5,35000,Dealer,Diesel,Automatic,17.9,2143,167.6,5,3600000
6,150000,Individual,Diesel,Manual,26.59,1248,74.0,5,330000
11,36000,Dealer,Petrol,Manual,14.8,1799,130.2,5,375000
3,7000,Dealer,Petrol,Manual,20.51,998,67.06,5,410000
5,79000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,970000
2,5298,Trustmark Dealer,Petrol,Manual,19.34,1462,103.0,7,900000
6,128000,Individual,CNG,Manual,26.6,998,58.16,5,283000
9,85000,Dealer,Diesel,Manual,12.8,2494,102.0,7,575000
2,40000,Dealer,CNG,Manual,30.47,998,58.33,5,465000
9,55584,Dealer,Petrol,Automatic,15.6,1497,116.3,5,450000
8,37200,Dealer,Petrol,Manual,19.81,1086,68.05,5,250000
7,62000,Dealer,Petrol,Manual,19.1,1197,85.8,5,425000
12,70962,Dealer,Petrol,Manual,18.9,998,67.1,5,145000
2,28000,Dealer,Diesel,Manual,24.2,1498,93.87,7,1075000
3,21094,Dealer,Petrol,Automatic,18.0,1497,117.6,5,940000
2,22000,Dealer,Diesel,Automatic,24.3,1248,88.5,5,870000
8,57593,Dealer,Diesel,Manual,24.52,1248,88.5,7,480000
10,130311,Dealer,Diesel,Manual,12.05,2179,120.0,9,385000
8,60000,Individual,Petrol,Manual,22.74,796,47.3,5,185000
7,54159,Trustmark Dealer,Petrol,Manual,18.5,1197,82.85,5,410000
2,8000,Dealer,Diesel,Manual,13.68,2393,147.51,7,1835000
5,63530,Individual,Petrol,Manual,15.37,1196,73.0,5,245000
13,56000,Dealer,Petrol,Automatic,8.45,2979,321.0,5,890000
16,68000,Individual,Petrol,Manual,13.0,1493,100.0,5,65000
3,19000,Dealer,Petrol,Automatic,19.56,1197,81.8,5,699000
5,56000,Dealer,Diesel,Manual,15.4,2179,120.0,7,1075000
4,11000,Dealer,Petrol,Manual,23.95,998,67.05,5,325000
11,62000,Dealer,Petrol,Manual,16.1,1298,88.2,5,219000
5,65000,Dealer,Petrol,Automatic,19.16,2487,214.5,5,1975000
4,30000,Dealer,Petrol,Manual,18.9,1197,81.86,5,485000
4,60000,Individual,Diesel,Manual,15.4,1997,120.0,7,1000000
7,55000,Dealer,Diesel,Manual,26.0,1498,98.6,5,635000
10,98000,Dealer,Diesel,Manual,12.8,2494,102.0,7,575000
8,25783,Trustmark Dealer,Petrol,Manual,20.36,1197,78.9,5,300000
10,100000,Dealer,Diesel,Automatic,16.55,1968,147.51,5,1150000
6,41000,Dealer,Petrol,Manual,16.47,1198,74.0,5,465000
2,18100,Dealer,Diesel,Automatic,12.83,2179,147.5,7,4500000
4,35800,Dealer,Diesel,Automatic,12.83,1999,148.31,7,3575000
8,50000,Individual,Diesel,Manual,19.01,1461,108.45,5,450000
4,36732,Dealer,Diesel,Manual,24.0,1186,73.97,5,529000
3,50000,Dealer,Diesel,Manual,24.0,1186,73.97,5,450000
5,30000,Dealer,Petrol,Manual,15.8,1591,121.3,5,895000
5,61483,Trustmark Dealer,Petrol,Manual,22.0,1197,81.8,5,450000
4,26000,Dealer,Petrol,Automatic,23.1,998,67.04,5,400000
10,40000,Individual,Petrol,Manual,16.2,1599,103.2,5,350000
6,52000,Dealer,Diesel,Manual,23.9,1582,126.2,5,695000
4,42000,Dealer,Petrol,Manual,18.0,1198,86.7,5,455000
5,82000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1300000
7,59000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1275000
6,73000,Dealer,Diesel,Manual,28.4,1248,74.0,5,425000
4,39500,Dealer,Petrol,Automatic,21.4,1197,83.1,5,600000
5,35000,Dealer,Diesel,Manual,19.67,1582,126.2,5,1050000
4,27000,Dealer,Diesel,Manual,13.68,2393,147.51,7,1450000
3,28500,Individual,Diesel,Manual,16.55,2498,105.0,6,950000
9,55329,Trustmark Dealer,Petrol,Manual,20.36,1197,78.9,5,260000
8,80220,Dealer,Diesel,Manual,15.1,2179,140.0,7,675000
2,34000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1945000
9,69000,Dealer,Petrol,Manual,17.0,1497,118.0,5,445000
6,27599,Trustmark Dealer,Petrol,Manual,19.81,1086,68.05,5,350000
4,45000,Dealer,Diesel,Manual,28.09,1248,88.5,5,631000
4,35000,Dealer,Petrol,Manual,16.2,1199,74.0,5,425000
5,52000,Dealer,Diesel,Manual,19.87,1461,83.8,5,575000
6,33000,Dealer,Petrol,Manual,23.1,998,67.04,5,370000
8,49000,Dealer,Diesel,Manual,16.55,2498,105.0,7,525000
4,74000,Dealer,Diesel,Manual,16.0,2179,140.0,7,1300000
4,24000,Dealer,Diesel,Manual,22.77,1498,98.59,5,680000
8,48080,Dealer,Diesel,Manual,25.8,1498,98.6,5,305000
9,67000,Dealer,Diesel,Manual,15.1,2179,140.0,7,525000
4,24000,Dealer,Diesel,Manual,18.06,2523,63.0,7,840000
6,68000,Dealer,Diesel,Manual,25.8,1498,98.6,5,400000
3,60000,Individual,Petrol,Manual,19.83,1198,67.0,7,375000
8,51000,Dealer,Diesel,Automatic,19.27,2143,167.62,5,1290000
5,68219,Dealer,Diesel,Manual,24.52,1248,88.5,7,650000
5,120000,Individual,Petrol,Manual,20.51,998,67.04,5,300000
7,64000,Dealer,Diesel,Manual,19.87,1461,83.8,5,395000
7,48000,Dealer,Diesel,Automatic,11.78,2143,167.62,5,1431000
8,72000,Dealer,Diesel,Manual,25.47,1248,88.5,7,475000
6,45000,Dealer,Petrol,Automatic,18.9,1197,82.0,5,510000
7,43000,Individual,Diesel,Manual,16.55,2498,105.0,7,470000
3,30000,Individual,Diesel,Manual,28.4,1248,74.02,5,700000
5,57200,Dealer,Petrol,Manual,20.85,1197,83.14,5,450000
9,53000,Dealer,Diesel,Manual,21.9,1396,88.8,5,299000
6,55000,Dealer,Diesel,Manual,16.0,2179,140.0,7,875000
4,69000,Dealer,Diesel,Automatic,12.9,2755,174.5,7,2450000
2,3000,Dealer,Petrol,Manual,21.01,1197,81.8,5,640000
10,60000,Dealer,Petrol,Manual,17.0,1197,80.0,5,245000
2,2500,Individual,Petrol,Manual,22.7,799,53.64,5,300000
7,62488,Trustmark Dealer,Petrol,Manual,20.92,998,67.1,5,235000
6,45000,Dealer,Petrol,Manual,20.73,1373,91.1,5,565000
7,70000,Dealer,Diesel,Automatic,22.32,1582,126.32,5,585000
6,37000,Dealer,Petrol,Manual,15.37,1196,73.0,5,265000
1,7640,Trustmark Dealer,Petrol,Manual,21.79,998,67.05,5,460000
6,65000,Dealer,Petrol,Manual,21.4,1197,83.1,5,510000
3,12000,Dealer,Petrol,Manual,18.6,1197,81.83,5,650000
5,46000,Dealer,Petrol,Automatic,10.75,2694,163.7,7,1700000
6,70000,Dealer,Diesel,Manual,16.0,2179,140.0,7,915000
10,68500,Dealer,Petrol,Manual,15.04,1598,103.6,5,281000
6,39000,Dealer,Petrol,Manual,17.01,1591,121.4,5,625000
7,62200,Dealer,Diesel,Manual,22.07,1199,73.9,5,350000
4,34000,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1175000
6,37000,Dealer,Petrol,Manual,15.37,1196,73.0,5,260000
5,25000,Dealer,Petrol,Automatic,15.26,1798,187.74,5,2950000
4,63000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1450000
3,20000,Dealer,Petrol,Automatic,19.0,1199,88.76,5,699000
6,39000,Dealer,Petrol,Manual,20.4,1197,81.8,5,400000
2,28000,Dealer,Diesel,Manual,17.41,1956,167.68,5,1650000
3,15000,Dealer,Petrol,Manual,18.6,1197,81.83,5,620000
7,46000,Dealer,Diesel,Automatic,14.74,2993,270.9,5,2250000
4,17908,Dealer,Diesel,Manual,21.7,1498,98.96,5,730000
10,57000,Dealer,CNG,Manual,26.83,796,38.4,5,172000
13,66000,Dealer,Petrol,Manual,16.1,1197,85.0,5,170000
6,31000,Dealer,Diesel,Manual,22.54,1396,88.73,5,480000
6,51000,Dealer,Petrol,Manual,19.1,1197,85.8,5,399000
9,81000,Individual,Diesel,Automatic,15.2,1968,140.8,5,1000000
3,15000,Individual,Diesel,Automatic,24.3,1248,88.5,5,1000000
5,10000,Dealer,Petrol,Manual,23.26,1197,88.5,5,500000
6,53000,Dealer,Diesel,Manual,15.4,2179,120.0,8,925000
14,65000,Dealer,Petrol,Manual,22.0,1197,81.8,5,170000
5,69000,Dealer,Diesel,Manual,20.5,1582,126.2,5,825000
6,70000,Dealer,Diesel,Manual,22.54,1396,88.73,5,590000
2,11000,Dealer,Petrol,Manual,21.01,1197,81.8,5,680000
7,49000,Dealer,Petrol,Automatic,18.9,1197,82.0,5,425000
8,85000,Dealer,Diesel,Automatic,15.15,2967,240.0,5,2900000
6,80000,Dealer,Diesel,Manual,15.1,2179,140.0,7,780000
6,50000,Dealer,Diesel,Manual,21.7,1498,98.96,5,550000
4,47000,Dealer,Diesel,Manual,28.4,1248,74.0,5,535000
3,17000,Dealer,Petrol,Automatic,18.3,1199,88.76,5,600000
10,56000,Dealer,Petrol,Manual,19.81,1086,68.05,5,225000
7,65000,Individual,Diesel,Automatic,13.0,2143,204.0,5,2250000
8,58969,Dealer,Diesel,Manual,20.54,1598,103.6,5,350000
6,48002,Dealer,Diesel,Manual,26.21,1248,88.5,5,560000
5,26225,Trustmark Dealer,Diesel,Manual,24.3,1248,88.5,5,625000
8,67000,Dealer,Diesel,Manual,19.87,1461,83.8,5,385000
8,15000,Dealer,Petrol,Manual,16.09,1598,103.5,5,560000
4,110000,Individual,Petrol,Manual,23.95,998,67.1,5,250000
5,40000,Dealer,Diesel,Manual,24.3,1248,88.5,5,725000
9,55000,Dealer,Petrol,Automatic,13.7,1798,157.75,5,560000
2,22000,Dealer,Diesel,Manual,25.2,1248,74.0,5,685000
7,40000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,1650000
3,18000,Dealer,Diesel,Automatic,24.3,1248,88.5,5,931000
15,60500,Dealer,Petrol,Manual,15.4,1590,94.0,5,60000
7,58000,Dealer,Petrol,Manual,16.1,1197,85.0,5,380000
3,25000,Dealer,Petrol,Automatic,17.0,1198,108.5,5,875000
6,60000,Dealer,Diesel,Manual,26.0,1498,98.6,5,595000
7,54159,Dealer,Petrol,Manual,18.6,1197,81.83,5,410000
2,15103,Dealer,Petrol,Manual,21.01,1197,81.8,5,620000
2,15000,Dealer,Diesel,Automatic,21.5,1497,108.5,5,890000
2,21000,Dealer,Diesel,Manual,13.68,2393,147.51,7,1685000
2,19000,Dealer,Diesel,Automatic,22.3,1999,177.0,5,6975000
8,90923,Dealer,Diesel,Manual,19.87,1461,83.8,5,425000
8,22000,Dealer,Petrol,Manual,18.5,1197,82.9,5,375000
6,50000,Individual,Diesel,Manual,27.39,1248,74.0,5,500000
9,72193,Dealer,Diesel,Manual,22.32,1582,126.32,5,415000
1,14000,Dealer,Diesel,Automatic,14.11,2199,197.2,7,3525000
10,62000,Dealer,Petrol,Manual,20.85,1197,83.14,5,235000
6,59000,Dealer,Petrol,Manual,17.4,1497,117.3,5,690000
6,62000,Dealer,Petrol,Manual,18.9,998,67.1,5,265000
6,45000,Dealer,Petrol,Manual,23.95,998,67.05,5,320000
5,41000,Dealer,Petrol,Manual,18.9,1197,82.0,5,395000
3,10000,Dealer,Petrol,Automatic,8.9,2996,333.0,7,6950000
7,70252,Dealer,Diesel,Automatic,11.2,2400,215.0,5,1825000
5,45000,Dealer,Petrol,Manual,20.85,1197,83.14,5,475000
4,48000,Dealer,Diesel,Manual,20.5,1582,126.2,5,985000
8,89000,Dealer,Diesel,Automatic,14.49,2993,258.0,5,2000000
3,38000,Dealer,Diesel,Manual,13.68,2393,147.8,8,1497000
7,52000,Dealer,Petrol,Manual,22.0,1197,81.8,5,361000
6,62500,Individual,Diesel,Manual,21.14,1498,103.52,5,410000
2,12909,Trustmark Dealer,Petrol,Manual,18.9,1197,81.86,5,550000
8,70000,Dealer,Diesel,Manual,24.0,1120,70.0,5,290000
3,41000,Dealer,Petrol,Manual,17.0,1497,118.0,5,845000
7,57000,Dealer,Petrol,Manual,16.02,1373,93.7,7,525000
4,61000,Dealer,Diesel,Manual,24.3,1248,88.5,5,654000
5,17000,Dealer,Petrol,Manual,16.09,1598,103.2,5,650000
10,71000,Dealer,Petrol,Manual,20.51,998,67.04,5,220000
4,17000,Dealer,Petrol,Manual,20.71,799,53.64,5,280000
3,29000,Dealer,Petrol,Automatic,18.0,1497,117.3,5,1200000
4,24719,Dealer,Petrol,Manual,22.7,799,53.64,5,260000
7,54000,Dealer,Diesel,Manual,26.0,1498,98.6,5,495000
2,5700,Dealer,Petrol,Automatic,15.01,1998,248.08,5,5475000
2,32000,Individual,Petrol,Manual,18.78,999,75.0,5,600000
6,43719,Dealer,Petrol,Manual,22.3,799,53.26,5,245000
6,54591,Dealer,Diesel,Manual,25.8,1498,98.6,5,425000
6,41000,Dealer,Petrol,Manual,17.43,1396,105.5,5,570000
5,56000,Dealer,Petrol,Manual,18.88,999,123.24,5,675000
2,15000,Dealer,Petrol,Automatic,18.0,1497,117.3,5,1050000
3,11000,Dealer,Diesel,Manual,14.24,2755,174.5,7,2925000
5,56302,Dealer,CNG,Manual,26.6,998,58.16,5,280000
11,80000,Individual,Diesel,Automatic,10.2,4367,308.0,7,3000000
4,61000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1450000
3,50000,Dealer,Diesel,Automatic,12.9,2755,174.5,7,3150000
3,21000,Individual,Petrol,Automatic,17.8,1496,105.5,5,1150000
6,77559,Dealer,Diesel,Manual,19.67,1582,126.2,5,860000
8,42000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1260000
8,69000,Dealer,Petrol,Manual,17.24,1198,73.9,5,350000
8,80000,Dealer,Diesel,Automatic,14.21,2143,203.0,5,1700000
9,33000,Dealer,Petrol,Automatic,10.37,2979,301.72,2,3425000
4,82000,Dealer,Petrol,Manual,20.85,1197,83.14,5,390000
5,68000,Dealer,Diesel,Manual,24.0,1120,70.0,5,399000
6,53000,Dealer,Diesel,Manual,26.59,1248,74.0,5,460000
10,100000,Individual,Petrol,Manual,20.36,1197,78.9,5,170000
5,44000,Dealer,Petrol,Manual,18.0,1198,86.7,5,450000
6,51000,Dealer,CNG,Manual,26.2,998,58.2,5,300000
11,88254,Dealer,Petrol,Manual,15.04,1598,103.6,5,310000
5,61003,Dealer,Diesel,Manual,24.3,1248,88.5,5,750000
13,79000,Dealer,Petrol,Manual,17.92,1086,62.1,5,130000
12,73000,Dealer,Petrol,Manual,19.7,796,46.3,5,135000
12,60000,Dealer,Petrol,Manual,21.79,998,67.05,5,140000
11,107000,Dealer,Diesel,Automatic,13.29,1995,147.6,5,440000
9,74000,Dealer,Petrol,Manual,17.1,1591,121.3,5,415000
10,60000,Individual,Petrol,Manual,18.9,998,67.1,5,220000
7,70000,Dealer,Petrol,Manual,18.9,1197,82.0,5,385000
8,70000,Individual,Diesel,Manual,15.1,2179,140.0,7,550000
4,68000,Dealer,Diesel,Manual,13.68,2393,147.51,8,1350000
12,62000,Dealer,Petrol,Manual,17.92,1086,62.1,5,150000
6,68140,Dealer,Petrol,Manual,15.6,1196,70.0,5,355000
5,48000,Dealer,Diesel,Manual,24.0,1120,70.0,5,415000
2,21000,Dealer,Diesel,Manual,13.68,2393,147.8,7,2150000
6,61000,Dealer,Petrol,Manual,18.16,1196,86.8,5,350000
9,65000,Dealer,Petrol,Automatic,16.8,1497,118.0,5,440000
6,58000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,850000
14,90000,Individual,Petrol,Manual,19.7,796,46.3,5,80000
2,25000,Dealer,Diesel,Manual,23.7,1396,88.7,5,1025000
6,25000,Dealer,Diesel,Automatic,13.5,2987,254.79,5,5700000
7,46000,Individual,Petrol,Manual,17.5,1298,85.8,5,425000
3,15000,Dealer,Diesel,Automatic,22.69,1995,187.74,5,3200000
8,45000,Dealer,Diesel,Automatic,14.74,2993,270.9,5,1450000
6,75000,Dealer,Diesel,Manual,12.99,2494,100.0,7,970000
8,80000,Dealer,Diesel,Manual,28.4,1248,74.0,5,335000
7,85000,Dealer,Diesel,Manual,12.05,2179,120.0,7,521000
5,55000,Dealer,Petrol,Manual,20.73,1373,91.1,5,585000
5,25000,Dealer,Diesel,Manual,25.32,1198,77.0,6,400000
5,65000,Dealer,Petrol,Manual,18.9,1197,82.0,5,475000
8,55000,Dealer,Petrol,Manual,21.79,998,67.05,5,250000
6,64000,Dealer,Diesel,Manual,25.1,1498,98.6,5,631000
7,39337,Trustmark Dealer,Petrol,Manual,18.0,1198,86.7,5,410000
6,47000,Dealer,Diesel,Manual,21.14,1498,108.6,5,495000
4,49437,Individual,Diesel,Manual,25.2,1248,74.0,5,435000
9,62928,Trustmark Dealer,Petrol,Manual,16.8,1497,116.4,5,385000
6,104000,Dealer,Diesel,Automatic,12.65,2993,296.0,5,5650000
9,65000,Dealer,Diesel,Automatic,16.2,1493,110.0,5,450000
7,25000,Dealer,Petrol,Manual,22.74,796,47.3,5,265000
4,34300,Dealer,Petrol,Manual,18.6,1197,81.83,5,600000
1,9668,Trustmark Dealer,CNG,Manual,30.48,1086,58.0,5,540000
2,19000,Dealer,Petrol,Manual,19.5,1199,88.76,5,578000
3,43063,Individual,Petrol,Manual,24.7,796,47.3,5,260000
4,48000,Dealer,Diesel,Automatic,16.1,1950,191.7,5,3750000
2,2200,Dealer,Petrol,Manual,17.19,1197,81.86,5,665000
1,2000,Dealer,Petrol,Automatic,19.56,1197,81.8,5,915000
5,56000,Dealer,Diesel,Manual,26.0,1498,98.6,5,590000
6,55000,Dealer,Petrol,Automatic,14.7,1798,177.5,5,945000
5,41556,Dealer,Diesel,Manual,28.4,1248,74.02,5,453000
3,35000,Individual,Diesel,Automatic,16.38,1995,182.46,5,2600000
5,26000,Dealer,Diesel,Manual,24.3,1248,88.5,5,625000
5,60000,Dealer,Petrol,Automatic,12.0,2354,187.4,5,1450000
8,25840,Dealer,Petrol,Manual,20.51,998,67.04,5,300000
4,90000,Individual,CNG,Manual,31.79,998,58.2,5,380000
6,55000,Dealer,Petrol,Manual,20.73,1373,91.1,5,550000
12,130000,Individual,Petrol,Manual,20.36,1197,78.9,5,130000
4,19000,Dealer,Petrol,Manual,17.4,1497,117.6,5,825000
14,80000,Individual,Petrol,Manual,17.7,1497,78.0,5,115000
5,65000,Dealer,CNG,Manual,33.54,998,67.04,5,310000
4,21000,Dealer,Petrol,Manual,16.02,1373,93.7,7,720000
7,25000,Individual,Petrol,Manual,20.73,1373,91.1,5,500000
7,58000,Dealer,Diesel,Manual,22.7,1498,89.84,5,450000
3,65000,Individual,Petrol,Manual,22.0,1197,81.8,5,610000
7,30589,Trustmark Dealer,Petrol,Manual,18.9,1197,81.86,5,385000
11,70000,Individual,Petrol,Manual,16.1,1197,85.0,5,225000
3,25656,Trustmark Dealer,Petrol,Manual,23.84,1199,84.0,5,450000
8,63000,Dealer,Diesel,Manual,20.45,1461,83.8,5,450000
2,27000,Dealer,Petrol,Automatic,18.9,1197,81.86,5,550000
8,105000,Individual,Diesel,Manual,14.0,2179,138.1,7,410000
3,18280,Dealer,Petrol,Manual,17.1,1496,105.5,5,890000
1,4500,Dealer,Petrol,Automatic,18.4,1498,119.35,5,1570000
4,35000,Dealer,Petrol,Manual,20.89,1197,81.8,5,510000
5,39000,Dealer,Petrol,Manual,16.47,1198,74.0,5,525000
4,54000,Dealer,Petrol,Manual,15.29,1591,121.3,5,999000
4,40000,Dealer,Diesel,Manual,24.3,1248,88.5,5,825000
4,34489,Trustmark Dealer,Petrol,Automatic,20.89,1197,81.8,5,550000
4,70000,Individual,Diesel,Automatic,17.01,1582,126.2,5,1030000
4,15000,Individual,Petrol,Manual,17.5,1199,88.7,5,750000
7,44000,Dealer,Diesel,Automatic,18.12,1995,190.0,5,2025000
4,35000,Dealer,Diesel,Manual,15.4,1997,120.0,7,1280000
9,86000,Dealer,Diesel,Automatic,16.07,1995,181.0,5,775000
2,20212,Dealer,Diesel,Manual,14.24,2755,174.5,7,3000000
4,24000,Dealer,Diesel,Manual,22.0,1582,126.2,5,890000
9,55324,Dealer,Petrol,Manual,17.92,1086,62.1,5,200000
8,30000,Dealer,Petrol,Automatic,24.12,1197,88.5,5,475000
6,47900,Dealer,Petrol,Manual,20.85,1197,83.14,5,410000
