model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
Wagon R,4,56000,Dealer,CNG,Manual,26.6,998,58.16,5,365000
5,2,4000,Dealer,Diesel,Automatic,18.12,1995,190.0,5,5295000
Grand,6,30000,Individual,Petrol,Manual,18.9,1197,82.0,5,450000
Amaze,3,40200,Dealer,Petrol,Manual,17.8,1198,86.7,5,650000
Elantra,3,19000,Dealer,Diesel,Manual,22.7,1582,126.2,5,1700000
Jazz,10,80000,Individual,Petrol,Manual,16.7,1198,88.8,5,250000
A8,11,30000,Dealer,Petrol,Automatic,8.5,4163,349.5,5,2200000
Swift Dzire,8,60000,Individual,Diesel,Manual,23.4,1248,74.0,5,550000
Ecosport,7,64000,Dealer,Petrol,Manual,15.8,1499,110.0,5,490000
Innova,5,100000,Dealer,Diesel,Manual,13.68,2393,147.8,8,1495000
Wagon R,5,50000,Individual,Petrol,Manual,20.51,998,67.04,5,350000
KUV,5,40000,Individual,Diesel,Manual,25.32,1198,77.0,6,450000
Creta,6,13000,Dealer,Petrol,Manual,15.29,1591,121.3,5,950000
Innova,3,70000,Individual,Diesel,Manual,13.68,2393,147.8,7,1850000
Baleno,2,14000,Dealer,Petrol,Manual,21.01,1197,81.8,5,640000
Baleno,3,10398,Dealer,Diesel,Manual,27.39,1248,74.0,5,840000
X5,3,15000,Dealer,Diesel,Automatic,15.3,2993,258.0,5,6350000
Amaze,3,50000,Individual,Diesel,Manual,25.8,1498,98.6,5,720000
Fortuner,4,150000,Dealer,Diesel,Automatic,12.55,2982,168.5,7,2800000
Alto,8,64000,Dealer,CNG,Manual,30.46,796,47.3,5,225000
Wagon R,14,115000,Dealer,Petrol,Manual,21.79,998,67.05,5,110000
i20,10,66692,Dealer,Petrol,Manual,17.0,1197,80.0,5,310000
Vento,5,110000,Individual,Diesel,Automatic,22.15,1498,108.6,5,650000
Vento,8,71000,Dealer,Petrol,Manual,15.04,1598,103.6,5,365000
Ciaz,3,19000,Dealer,Diesel,Manual,26.82,1498,93.87,5,750000
i10,11,90000,Dealer,Petrol,Manual,20.36,1197,78.9,5,275000
Amaze,6,41604,Trustmark Dealer,Petrol,Manual,18.0,1198,86.7,5,400000
KWID,4,20000,Individual,Petrol,Automatic,24.04,999,67.0,5,375000
Ecosport,6,75000,Dealer,Diesel,Manual,21.7,1498,98.96,5,475000
Verna,5,85000,Dealer,Diesel,Automatic,19.08,1582,126.2,5,720000
A6,10,105000,Individual,Diesel,Automatic,12.4,2698,179.5,5,857000
Verna,3,21734,Trustmark Dealer,Petrol,Manual,17.0,1591,121.3,5,925000
Verna,4,12000,Dealer,Petrol,Automatic,17.0,1591,121.3,5,1075000
Swift Dzire,9,100000,Individual,Diesel,Manual,19.3,1248,73.9,5,371000
Vitara,2,21000,Dealer,Diesel,Automatic,24.3,1248,88.5,5,1111000
i20,3,18800,Individual,Diesel,Manual,22.54,1396,88.73,5,790000
Wagon R,5,30000,Individual,Petrol,Manual,20.51,998,67.04,5,340000
Swift,9,79000,Dealer,Diesel,Manual,17.8,1248,75.0,5,369000
KWID,6,30000,Individual,Petrol,Manual,25.17,799,53.3,5,200000
Rapid,2,8500,Dealer,Petrol,Automatic,14.84,1598,103.2,5,1035000
Alto,6,22000,Dealer,Petrol,Manual,22.74,796,47.3,5,285000
Ertiga,5,68219,Dealer,Diesel,Manual,24.52,1248,88.5,7,650000
KWID,4,40000,Dealer,Petrol,Manual,25.17,799,53.3,5,350000
Fortuner,10,140782,Dealer,Diesel,Manual,11.5,2982,171.0,7,1025000
Swift Dzire,8,60000,Individual,Petrol,Manual,19.1,1197,85.8,5,319000
Verna,9,100000,Individual,Diesel,Manual,22.32,1582,126.32,5,520000
i20,9,84000,Dealer,Diesel,Manual,23.0,1396,90.0,5,360000
Civic,2,23000,Dealer,Petrol,Automatic,13.9,1799,130.2,5,1519000
Scorpio,6,120000,Individual,Diesel,Manual,15.4,2179,120.0,7,910000
Celerio,2,5000,Dealer,Petrol,Manual,23.1,998,67.04,5,440000
Swift Dzire,6,30000,Individual,Petrol,Manual,20.85,1197,83.14,5,420000
Figo,5,40000,Individual,Petrol,Manual,18.16,1196,86.8,5,400000
Swift Dzire,2,20000,Individual,Petrol,Manual,21.21,1197,81.8,5,632000
C-Class,6,24000,Dealer,Diesel,Automatic,15.8,2143,170.0,5,4200000
XC,8,122000,Dealer,Diesel,Automatic,11.1,2400,200.0,7,2450000
Swift,9,120000,Individual,Diesel,Manual,22.9,1248,74.0,5,350000
Figo,9,106000,Dealer,Diesel,Manual,20.0,1399,68.0,5,285000
Vento,8,75000,Dealer,Diesel,Manual,20.54,1598,103.6,5,365000
X5,5,47270,Dealer,Diesel,Automatic,15.97,2993,258.0,5,4150000
Verna,5,52000,Dealer,Diesel,Manual,25.0,1493,113.42,5,680000
Polo,9,67000,Dealer,Diesel,Manual,22.07,1199,73.9,5,465000
XUV500,6,68200,Dealer,Diesel,Manual,16.0,2179,140.0,7,1250000
Grand,4,40000,Dealer,Petrol,Automatic,18.9,1197,81.86,5,549000
Figo,5,61304,Dealer,Petrol,Manual,18.16,1196,86.8,5,340000
Baleno,3,15000,Dealer,Petrol,Automatic,21.4,1197,83.1,5,775000
5,12,70000,Dealer,Diesel,Automatic,11.5,2993,235.0,5,695000
Polo,8,50000,Dealer,Diesel,Manual,22.07,1199,73.9,5,300000
3,6,55000,Dealer,Diesel,Automatic,19.59,1995,187.74,5,2550000
Celerio,4,15000,Dealer,Petrol,Automatic,21.63,998,67.05,5,540000
City,5,34000,Dealer,Diesel,Manual,25.1,1498,98.6,5,629000
Wagon R,10,50000,Individual,CNG,Manual,26.2,998,58.2,5,225000
Polo,8,70000,Dealer,Diesel,Manual,22.07,1199,73.9,5,545000
i20,12,57000,Dealer,Petrol,Manual,17.0,1197,80.0,5,275000
XUV500,6,42561,Dealer,Diesel,Manual,16.0,2179,140.0,7,975000
Swift Dzire,3,10000,Individual,Petrol,Automatic,21.21,1197,81.8,5,760000
Swift,12,124000,Dealer,Diesel,Manual,17.8,1248,75.0,5,340000
i20,11,67000,Dealer,Petrol,Manual,20.35,1197,81.86,5,395000
GO,4,15000,Individual,Petrol,Manual,19.44,1198,67.0,7,469000
i20,3,25000,Individual,Petrol,Manual,17.19,1197,81.86,5,750000
Swift,6,102506,Dealer,Diesel,Manual,25.2,1248,74.0,5,520000
Camry,1,72000,Dealer,Petrol,Manual,13.4,2362,164.7,5,345000
Creta,6,59000,Dealer,Diesel,Manual,20.5,1582,126.2,5,790000
Alto,9,80416,Dealer,Petrol,Manual,23.95,998,67.05,5,240000
Amaze,5,70000,Individual,Petrol,Manual,18.0,1198,86.7,5,550000
Vitara,3,36000,Dealer,Diesel,Manual,24.3,1248,88.5,5,800000
Ecosport,7,65597,Trustmark Dealer,Diesel,Manual,22.7,1498,89.84,5,575000
Polo,6,52000,Dealer,Petrol,Automatic,17.21,1197,103.5,5,645000
i20,7,41000,Dealer,Petrol,Manual,18.5,1197,80.0,5,385000
Superb,11,50000,Individual,Petrol,Automatic,12.6,1798,161.6,5,375000
Wagon R,9,109000,Individual,LPG,Manual,14.4,998,61.7,5,260000
i10,12,130000,Individual,Petrol,Manual,20.36,1197,78.9,5,130000
Wagon R,5,77950,Dealer,CNG,Manual,26.6,998,58.16,5,340000
Compass,4,17485,Dealer,Petrol,Automatic,16.0,1368,160.0,5,1512000
Baleno,3,25000,Dealer,Petrol,Automatic,21.4,1197,83.1,5,720000
Aspire,4,25000,Individual,Diesel,Manual,25.83,1498,99.0,5,615000
GO,4,35000,Individual,Petrol,Manual,19.44,1198,67.0,7,350000
Swift,10,53000,Dealer,Diesel,Manual,22.9,1248,74.0,5,395000
GLS,3,15000,Dealer,Diesel,Automatic,11.0,2987,258.0,7,7199000
Ertiga,5,46000,Dealer,Diesel,Manual,24.52,1248,88.5,7,640000
City,12,68759,Dealer,Petrol,Manual,17.0,1497,118.0,5,350000
Vento,10,69988,Dealer,Diesel,Manual,20.54,1598,103.6,5,349000
i20,6,74000,Dealer,Diesel,Manual,22.54,1396,88.73,5,555000
Ciaz,4,33000,Dealer,Petrol,Manual,20.73,1373,91.1,5,713000
Grand,7,70000,Dealer,Petrol,Automatic,18.9,1197,82.0,5,430000
Vitara,4,90000,Individual,Diesel,Manual,24.3,1248,88.5,5,850000
Alto,3,30112,Dealer,CNG,Manual,33.44,796,40.3,4,360000
Swift Dzire,4,79874,Dealer,Diesel,Automatic,28.4,1248,74.02,5,650000
Verna,3,28000,Dealer,Diesel,Automatic,22.0,1582,126.2,5,1150000
Wagon R,7,40000,Individual,Petrol,Manual,20.51,998,67.04,5,295000
Aspire,4,58000,Dealer,Petrol,Manual,18.16,1196,86.8,5,500000
i10,10,47000,Dealer,Petrol,Manual,20.36,1197,78.9,5,195000
City,3,25000,Individual,Petrol,Automatic,18.0,1497,117.6,5,1300000
Swift,8,70000,Dealer,Diesel,Manual,28.4,1248,74.0,5,490000
Bolero,5,120000,Individual,Diesel,Manual,15.96,2523,62.1,7,560000
Grand,7,36000,Dealer,Petrol,Manual,18.9,1197,82.0,5,440000
Jazz,3,19000,Dealer,Petrol,Automatic,18.2,1199,88.7,5,775000
Ignis,3,43000,Individual,Petrol,Manual,20.89,1197,81.8,5,500000
Scorpio,9,170000,Individual,Diesel,Manual,12.05,2179,120.0,8,550000
Alto,8,31000,Dealer,Petrol,Manual,20.92,998,67.1,5,230000
Innova,7,56000,Dealer,Diesel,Manual,12.99,2494,100.6,8,1020000
Ecosport,3,20000,Individual,Diesel,Manual,23.0,1498,98.96,5,999000
Alto,8,73000,Individual,Petrol,Manual,22.74,796,47.3,5,200000
Santro,2,20000,Individual,Petrol,Manual,20.3,1086,68.0,5,480000
i10,9,43940,Individual,Petrol,Manual,19.81,1086,68.05,5,245000
Innova,7,69000,Dealer,Diesel,Manual,12.8,2494,102.0,8,1120000
Innova,2,50000,Individual,Diesel,Manual,13.68,2393,147.8,8,1526000
Vento,8,50000,Individual,Diesel,Manual,20.54,1598,103.6,5,320000
XUV500,5,57000,Dealer,Diesel,Manual,16.0,1997,140.0,7,993000
Scorpio,12,80000,Dealer,Diesel,Manual,12.05,2179,120.0,7,525000
Swift,2,12500,Individual,Petrol,Manual,21.21,1197,81.8,5,611000
City,5,35000,Individual,Diesel,Manual,26.0,1498,98.6,5,1000000
Celerio,7,50000,Dealer,Petrol,Automatic,23.1,998,67.04,5,440000
Celerio,6,23121,Dealer,Petrol,Automatic,23.1,998,67.04,5,461000
Swift,8,78278,Dealer,Diesel,Manual,22.9,1248,74.0,5,475000
Octavia,7,126000,Dealer,Diesel,Automatic,19.3,1968,141.0,5,1150000
i20,6,72000,Dealer,Diesel,Manual,21.27,1396,88.76,5,600000
Baleno,3,22072,Dealer,Petrol,Manual,21.01,1197,81.8,5,840000
Ecosport,7,37000,Dealer,Diesel,Manual,22.7,1498,89.84,5,590000
Santro,6,76300,Dealer,Petrol,Manual,17.92,1086,62.1,5,349000
Baleno,2,9000,Individual,Petrol,Automatic,21.4,1197,83.1,5,650000
Alto,6,28882,Dealer,Petrol,Manual,23.95,998,67.05,5,310000
Swift,4,22400,Dealer,Petrol,Manual,20.4,1197,81.8,5,435000
Seltos,1,1600,Dealer,Diesel,Manual,20.8,1493,113.4,5,1925000
Alto,11,80000,Dealer,Petrol,Manual,20.92,998,67.1,5,160000
3,10,108000,Dealer,Diesel,Automatic,22.69,1995,190.0,5,550000
Grand,7,50000,Individual,Petrol,Manual,18.9,1197,82.0,5,360000
XF,6,29000,Dealer,Diesel,Automatic,16.36,2179,187.7,5,3200000
Aspire,3,15850,Dealer,Diesel,Manual,26.1,1498,99.23,5,690000
Figo,11,54523,Dealer,Diesel,Manual,20.0,1399,68.0,5,280000
Wagon R,10,78562,Dealer,Petrol,Manual,18.9,998,67.1,5,260000
i20,5,50000,Individual,Petrol,Manual,18.6,1197,81.83,5,530000
Baleno,4,20000,Dealer,Petrol,Automatic,19.56,1197,81.8,5,710000
Creta,4,63000,Individual,Diesel,Manual,21.38,1396,88.7,5,1100000
City,7,66475,Dealer,Petrol,Manual,17.8,1497,117.3,5,575000
Swift Dzire,3,30000,Individual,Petrol,Manual,21.21,1197,81.8,5,300000
Ecosport,6,110000,Individual,Diesel,Manual,22.77,1498,98.59,5,600000
Bolero,6,56453,Dealer,Diesel,Manual,13.6,2523,63.0,7,650000
Ertiga,8,39000,Individual,Diesel,Manual,20.77,1248,88.8,7,640000
Alto,8,40000,Individual,Petrol,Manual,20.92,998,67.1,5,230000
Vitara,3,17000,Dealer,Diesel,Manual,24.3,1248,88.5,5,895000
Rapid,8,42605,Dealer,Petrol,Manual,15.0,1598,103.5,5,520000
Duster,5,50000,Individual,Diesel,Automatic,19.6,1461,108.45,5,1050000
City,7,57762,Dealer,Petrol,Manual,17.4,1497,117.6,5,550000
Swift Dzire,6,43206,Dealer,Petrol,Manual,20.85,1197,83.14,5,480000
i20,3,55373,Dealer,Diesel,Manual,22.54,1396,88.73,5,750000
Ecosport,6,70000,Individual,Diesel,Manual,22.77,1498,98.59,5,650000
Grand,7,29000,Dealer,Petrol,Manual,18.9,1197,82.0,5,375000
XUV500,6,70000,Dealer,Diesel,Manual,16.0,2179,140.0,7,915000
KWID,3,34000,Individual,Petrol,Manual,25.17,799,53.3,5,285000
City,7,170000,Individual,Diesel,Manual,25.1,1498,98.6,5,600000
Ecosport,3,30000,Individual,Diesel,Manual,23.0,1498,98.96,5,950000
Santro,8,28054,Individual,Petrol,Manual,17.92,1086,62.1,5,398000
Vitara,5,65000,Dealer,Diesel,Manual,24.3,1248,88.5,5,751000
Alto,16,120000,Individual,Petrol,Manual,19.7,796,46.3,5,95000
CR-V,14,99500,Dealer,Petrol,Automatic,10.1,2354,152.0,5,355000
Innova,3,42000,Dealer,Diesel,Automatic,13.68,2393,147.51,7,2090000
Grand,5,110000,Individual,Diesel,Manual,24.0,1120,70.0,5,480000
KWID,2,2500,Individual,Petrol,Manual,23.01,999,67.0,5,400000
Swift,8,84000,Individual,Diesel,Manual,22.9,1248,74.0,5,350000
i10,11,70000,Individual,Petrol,Manual,20.36,1197,78.9,5,190000
Alto,4,61000,Dealer,CNG,Manual,33.44,796,40.3,4,340000
KWID,5,24000,Dealer,Petrol,Manual,25.17,799,53.3,5,375000
Swift Dzire,7,120000,Individual,Diesel,Manual,23.4,1248,74.0,5,440000
Vento,9,78762,Dealer,Petrol,Manual,15.04,1598,103.6,5,428000
Baleno,3,33100,Individual,Petrol,Manual,21.4,1197,83.1,5,515000
Wagon R,9,40000,Individual,Petrol,Manual,18.9,998,67.1,5,240000
Creta,6,35000,Individual,Diesel,Manual,19.67,1582,126.2,5,850000
i10,9,69900,Dealer,Petrol,Automatic,16.95,1197,78.9,5,395000
GL-Class,8,70000,Dealer,Diesel,Automatic,11.3,2987,254.8,7,3150000
i10,11,60000,Dealer,Petrol,Automatic,16.95,1197,78.9,5,375000
Ecosport,2,5500,Dealer,Diesel,Manual,23.0,1498,98.96,5,975000
i10,12,70000,Dealer,Petrol,Automatic,16.95,1197,78.9,5,235000
i20,5,22000,Dealer,Petrol,Manual,18.5,1197,82.9,5,550000
GLS,3,15000,Dealer,Diesel,Automatic,11.0,2987,258.0,7,8000000
Ertiga,7,25000,Individual,Diesel,Manual,20.77,1248,88.76,7,530000
Vitara,1,1000,Dealer,Petrol,Manual,17.03,1462,103.26,5,1050000
S-Class,7,90000,Dealer,Diesel,Automatic,13.5,2987,282.0,5,3000000
Swift,2,21099,Dealer,Petrol,Manual,22.0,1197,81.8,5,550000
Elantra,8,130600,Dealer,Diesel,Manual,22.7,1582,126.24,5,525000
Vento,8,66000,Dealer,Diesel,Manual,22.27,1498,108.6,5,390000
i10,7,73000,Dealer,Petrol,Manual,20.36,1197,78.9,5,345000
Cooper,8,35000,Dealer,Diesel,Automatic,23.8,1998,112.0,5,1490000
Grand,3,31799,Trustmark Dealer,Petrol,Manual,18.9,1197,81.86,5,500000
Triber,2,20500,Individual,Petrol,Manual,20.0,999,72.0,7,650000
i20,4,110000,Individual,Diesel,Manual,22.54,1396,88.73,5,670000
Fortuner,4,56000,Dealer,Diesel,Automatic,12.9,2755,174.5,7,2599000
Q7,11,155000,Individual,Diesel,Automatic,11.33,4134,335.2,7,2200000
Duster,7,120000,Individual,Diesel,Manual,19.01,1461,108.45,5,500000
XF,6,50000,Dealer,Diesel,Automatic,16.36,2179,187.7,5,2790000
Bolero,6,150000,Dealer,Diesel,Manual,15.96,2523,62.1,7,550000
Baleno,5,38953,Dealer,Petrol,Manual,21.01,1197,81.8,5,611000
Eeco,5,16000,Dealer,Petrol,Manual,15.37,1196,73.0,5,385000
City,10,62000,Dealer,Petrol,Manual,17.0,1497,118.0,5,360000
Duster,3,18500,Individual,Petrol,Manual,14.19,1498,104.5,5,730000
Grand,6,39048,Dealer,Petrol,Manual,18.9,1197,82.0,5,530000
Alto,12,55274,Dealer,Petrol,Manual,19.7,796,46.3,5,145000
Amaze,5,62156,Dealer,Diesel,Manual,25.8,1498,98.6,5,500000
Grand,6,45000,Dealer,Petrol,Manual,18.9,1197,82.0,5,405000
E-Class,17,126000,Dealer,Diesel,Automatic,11.0,2987,198.5,5,315000
Innova,10,80000,Individual,Diesel,Manual,12.8,2494,102.0,8,750000
GO,6,22211,Dealer,Petrol,Manual,19.02,1198,67.05,5,249000
Swift,9,85000,Dealer,Diesel,Manual,22.9,1248,74.0,5,280000
Polo,4,55000,Dealer,Petrol,Manual,16.2,1199,74.0,5,675000
Polo,4,55000,Dealer,Petrol,Manual,16.2,1199,74.0,5,675000
Ecosport,2,64000,Dealer,Diesel,Manual,22.77,1498,98.59,5,850000
Rapid,7,72000,Dealer,Diesel,Manual,20.5,1598,103.5,5,485000
Ecosport,6,55524,Dealer,Diesel,Manual,22.77,1498,98.59,5,745000
Fortuner,4,100930,Dealer,Diesel,Automatic,15.04,2755,174.5,7,2925000
KWID,3,50000,Individual,Petrol,Manual,25.17,799,53.3,5,300000
Creta,6,90000,Individual,Diesel,Manual,21.38,1396,88.7,5,750000
XUV500,4,34000,Dealer,Diesel,Manual,16.0,2179,140.0,7,1570000
Baleno,2,8800,Individual,Petrol,Manual,21.4,1197,83.1,5,675000
XF,6,52111,Dealer,Diesel,Automatic,16.36,2179,187.7,5,2150000
Verna,2,5630,Dealer,Petrol,Manual,17.0,1591,121.3,5,975000
XUV500,8,90000,Individual,Diesel,Manual,15.1,2179,140.0,7,700000
Amaze,7,25000,Individual,Petrol,Manual,18.0,1198,86.7,5,560000
Baleno,4,26000,Dealer,Petrol,Manual,21.4,1197,83.1,5,785000
X5,3,45000,Dealer,Diesel,Automatic,15.97,2993,258.0,5,4485000
i10,10,50000,Individual,Petrol,Manual,20.36,1197,78.9,5,190000
i10,5,25166,Dealer,Petrol,Manual,19.81,1086,68.05,5,375000
City,7,60568,Dealer,Petrol,Manual,17.4,1497,117.6,5,650000
Bolero,14,120000,Individual,Diesel,Manual,13.6,2523,63.0,8,190000
i20,5,50000,Individual,Diesel,Manual,22.54,1396,88.73,5,600000
Baleno,5,45000,Dealer,Petrol,Manual,21.4,1197,83.1,5,610000
Safari,7,88000,Dealer,Diesel,Manual,14.0,2179,138.1,7,465000
i10,9,47000,Dealer,Petrol,Manual,19.81,1086,68.05,5,290000
Alto,8,46783,Trustmark Dealer,CNG,Manual,30.46,796,47.3,5,210000
Verna,3,75000,Dealer,Diesel,Manual,22.0,1582,126.2,5,900000
Swift,3,56000,Individual,Petrol,Manual,22.0,1197,81.8,5,500000
Swift,2,17600,Individual,Petrol,Manual,21.21,1197,81.8,5,590000
3,8,42000,Dealer,Diesel,Automatic,18.88,1995,184.0,5,1355000
Scorpio,13,71000,Dealer,Diesel,Manual,10.5,2609,120.0,7,390000
i20,7,58000,Dealer,Petrol,Manual,18.6,1197,81.83,5,590000
Swift,4,90000,Individual,Diesel,Manual,25.2,1248,74.0,5,515000
Q7,8,128000,Dealer,Diesel,Automatic,12.07,2967,241.4,7,1874000
Freestyle,2,10000,Individual,Diesel,Manual,24.4,1498,98.63,5,800000
Alto,3,18404,Dealer,Petrol,Manual,24.7,796,47.3,5,329000
Figo,6,44566,Dealer,Diesel,Manual,25.83,1498,99.0,5,580000
Verna,7,70355,Dealer,Diesel,Manual,22.32,1582,126.32,5,527000
Swift Dzire,2,10000,Individual,Petrol,Manual,21.21,1197,81.8,5,640000
Figo,9,90000,Individual,Diesel,Manual,20.0,1399,68.0,5,280000
KWID,3,48500,Dealer,Petrol,Manual,23.01,999,67.0,5,385000
i20,3,37000,Dealer,Petrol,Manual,18.6,1197,81.83,5,740000
Ertiga,4,40000,Individual,Petrol,Manual,17.5,1373,91.1,7,820000
Elantra,6,80000,Dealer,Diesel,Automatic,19.5,1582,126.24,5,1050000
X5,7,39000,Dealer,Diesel,Automatic,15.3,2993,258.0,5,3995000
Eeco,2,30000,Individual,Petrol,Manual,15.37,1196,73.0,5,345000
City,13,165000,Individual,Petrol,Manual,16.8,1497,116.4,5,300000
Polo,8,37000,Dealer,Petrol,Manual,16.47,1198,73.9,5,361000
City,6,80484,Dealer,Petrol,Automatic,18.0,1497,117.3,5,650000
Verna,2,12000,Individual,Petrol,Manual,17.0,1591,121.3,5,1150000
KWID,3,16000,Dealer,Petrol,Automatic,24.04,999,67.0,5,465000
Polo,11,50000,Dealer,Petrol,Manual,16.47,1198,73.9,5,395000
Celerio,3,15000,Dealer,Petrol,Automatic,21.63,998,67.04,5,570000
Ertiga,4,39000,Dealer,Petrol,Manual,17.5,1373,91.1,7,775000
3,6,38000,Dealer,Diesel,Automatic,19.59,1995,184.0,5,2250000
Wagon R,14,110000,Individual,LPG,Manual,17.3,1061,57.5,5,102000
Compass,4,52000,Dealer,Diesel,Manual,16.3,1956,170.0,5,1549000
i20,7,15700,Individual,Petrol,Manual,18.6,1197,81.83,5,550000
A4,9,75000,Dealer,Diesel,Automatic,14.94,2967,241.4,5,1250000
City,13,40000,Dealer,Petrol,Automatic,16.8,1497,116.4,5,375000
City,6,35000,Dealer,Petrol,Manual,17.8,1497,117.3,5,570000
Octavia,3,52700,Dealer,Diesel,Automatic,19.5,1968,141.0,5,2350000
Innova,3,11000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,2275000
KWID,1,3960,Dealer,Petrol,Automatic,22.0,999,67.0,5,550000
C-Class,7,87360,Dealer,Diesel,Automatic,14.84,2143,170.0,5,1165000
KWID,5,38000,Dealer,Petrol,Manual,25.17,799,53.3,5,375000
Tiago,3,63000,Individual,Diesel,Manual,27.28,1047,69.0,5,380000
Venue,2,25000,Dealer,Diesel,Manual,23.7,1396,88.7,5,1025000
Swift,3,20000,Individual,Petrol,Manual,22.0,1197,81.8,5,587000
Duster,3,48133,Dealer,Petrol,Automatic,14.99,1498,104.5,5,1155000
City,6,90000,Individual,Diesel,Manual,25.1,1498,98.6,5,650000
Endeavour,14,55200,Dealer,Diesel,Manual,13.1,2499,141.0,7,485000
Scorpio,4,50000,Individual,Diesel,Manual,15.4,1997,120.0,7,1150000
5,2,9000,Dealer,Diesel,Automatic,22.48,1995,187.74,5,5000000
Wagon R,5,39000,Individual,Petrol,Manual,20.51,998,67.04,5,420000
i10,11,75000,Dealer,Petrol,Manual,19.81,1086,68.05,5,270000
Scorpio,3,15000,Individual,Diesel,Manual,16.36,2179,140.0,7,1285000
i10,6,38000,Individual,Petrol,Manual,19.81,1086,68.05,5,350000
Wagon R,6,38700,Dealer,Petrol,Manual,18.9,998,67.1,5,375000
Ciaz,4,44000,Dealer,Diesel,Manual,26.21,1248,88.5,5,815000
Bolero,2,5000,Individual,Diesel,Manual,15.96,2523,62.1,7,790000
i20,4,80000,Individual,Petrol,Manual,18.6,1197,81.83,5,750000
Swift Dzire,3,26750,Dealer,Diesel,Manual,28.4,1248,74.02,5,911000
7,4,50000,Dealer,Diesel,Automatic,16.77,2993,261.49,5,6750000
Figo,2,31000,Individual,Petrol,Manual,18.16,1196,86.8,5,525000
Vitara,5,65000,Dealer,Diesel,Manual,24.3,1248,88.5,5,620000
KWID,4,25000,Individual,Petrol,Manual,23.01,999,67.0,5,250000
Octavia,5,120000,Individual,Diesel,Automatic,19.3,1968,141.0,5,1150000
Polo,7,36000,Dealer,Diesel,Manual,20.14,1498,88.8,5,465000
CR-V,11,120000,Dealer,Petrol,Manual,11.1,2354,158.8,5,395000
5,9,90000,Dealer,Diesel,Automatic,16.73,2993,218.0,5,1650000
Swift Dzire,3,120000,Individual,Petrol,Manual,19.95,1197,81.8,5,460000
i20,3,34000,Dealer,Petrol,Manual,18.6,1197,81.83,5,835000
i10,10,100000,Individual,Petrol,Manual,20.36,1197,78.9,5,170000
Innova,13,120000,Individual,Diesel,Manual,12.8,2494,102.0,7,600000
CR-V,4,90000,Dealer,Petrol,Automatic,10.1,2354,152.0,5,1490000
City,14,85000,Dealer,Petrol,Manual,17.7,1497,78.0,5,175000
Ciaz,6,130000,Individual,Diesel,Manual,28.09,1248,88.5,5,750000
E-Class,12,96000,Dealer,Diesel,Automatic,11.0,2987,198.5,5,1050000
KUV,5,36000,Individual,Petrol,Manual,18.15,1198,82.0,5,400000
Amaze,7,50000,Individual,Diesel,Manual,25.8,1498,98.6,5,341000
Swift,5,45000,Individual,Diesel,Manual,17.8,1248,75.0,5,250000
Vitara,5,62000,Dealer,Diesel,Manual,24.3,1248,88.5,5,850000
Wagon R,6,23853,Dealer,Petrol,Automatic,21.79,998,67.05,5,460000
Ecosport,5,62000,Dealer,Diesel,Manual,22.77,1498,98.59,5,590000
Ecosport,3,29000,Dealer,Diesel,Manual,23.0,1498,98.96,5,940000
Ciaz,4,27001,Dealer,Petrol,Automatic,19.12,1373,91.1,5,845000
Wagon R,3,15000,Individual,Petrol,Manual,20.51,998,67.04,5,440000
i10,7,36976,Dealer,Petrol,Manual,19.81,1086,68.05,5,259000
Alto,7,50080,Individual,Petrol,Manual,22.74,796,47.3,5,225000
i10,9,35800,Dealer,Petrol,Manual,20.36,1197,78.9,5,265000
i20,9,43784,Trustmark Dealer,Petrol,Manual,18.5,1197,82.85,5,415000
Wagon R,3,29000,Dealer,Petrol,Manual,20.51,998,67.04,5,400000
Swift,2,6500,Individual,Petrol,Manual,21.21,1197,81.8,5,480000
ES,2,14000,Dealer,Petrol,Automatic,22.37,2487,214.56,5,5375000
Wagon R,16,138008,Dealer,Petrol,Manual,18.9,998,67.1,5,110000
Vento,8,65000,Dealer,Diesel,Manual,20.54,1598,103.6,5,324000
Ecosport,4,45000,Individual,Diesel,Manual,23.0,1498,98.96,5,900000
KWID,5,64000,Dealer,Petrol,Manual,25.17,799,53.3,5,350000
Figo,6,59000,Dealer,Diesel,Manual,20.0,1399,68.05,5,410000
Verna,7,47000,Dealer,Diesel,Automatic,22.32,1582,126.32,5,545000
Alto,16,50000,Individual,Petrol,Manual,19.7,796,46.3,5,70000
Ecosport,5,150000,Individual,Diesel,Manual,22.77,1498,98.59,5,625000
Swift,6,18914,Dealer,Petrol,Manual,20.4,1197,81.8,5,500000
Alto,9,60000,Individual,Petrol,Manual,20.92,998,67.1,5,254000
Vitara,3,24525,Dealer,Diesel,Manual,24.3,1248,88.5,5,795000
Swift,2,14500,Dealer,Petrol,Automatic,22.0,1197,81.8,5,720000
Ertiga,5,135000,Individual,Diesel,Manual,24.52,1248,88.5,7,900000
Compass,4,54000,Individual,Diesel,Manual,17.1,1956,170.0,5,1500000
Grand,3,10000,Individual,Petrol,Manual,18.9,1197,81.86,5,451000
Innova,3,80000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,2225000
5,8,72000,Individual,Diesel,Automatic,17.09,1995,218.0,5,2000000
Duster,9,68000,Dealer,Diesel,Manual,19.87,1461,83.8,5,370000
