model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
Scorpio,12,65000,Dealer,Diesel,Manual,12.05,2179,120.0,8,545000
i20,6,42000,Dealer,Petrol,Manual,18.6,1197,81.83,5,585000
Swift,6,52000,Dealer,Petrol,Manual,21.21,1197,81.8,5,448000
City,7,30000,Individual,Petrol,Automatic,18.0,1497,117.3,5,825000
i20,6,80000,Individual,Diesel,Manual,21.19,1396,88.73,5,430000
5,7,76000,Dealer,Diesel,Automatic,18.12,1995,190.0,5,2050000
i10,7,57210,Dealer,Petrol,Manual,20.36,1197,78.9,5,298000
Alto,10,70000,Individual,Petrol,Manual,20.92,998,67.1,5,165000
Swift Dzire,4,120000,Individual,Diesel,Manual,28.4,1248,74.02,5,547000
Celerio,3,42000,Dealer,Petrol,Manual,23.1,998,67.04,5,425000
Amaze,8,55000,Dealer,Petrol,Automatic,15.5,1198,86.7,5,425000
Celerio,4,48300,Individual,Petrol,Automatic,23.1,998,67.04,5,420000
Santro,8,60000,Individual,Petrol,Manual,17.92,1086,62.1,5,240000
Swift Dzire,7,43000,Dealer,Petrol,Manual,20.85,1197,83.14,5,395000
Wagon R,5,18307,Dealer,Petrol,Automatic,20.51,998,67.0,5,415000
Nexon,2,20000,Individual,Diesel,Manual,21.5,1497,108.5,5,1000000
i20,9,70000,Dealer,Diesel,Manual,21.9,1396,88.76,5,470000
Grand,6,63000,Individual,Petrol,Manual,18.9,1197,82.0,5,340000
City,6,79000,Dealer,Petrol,Manual,17.4,1497,117.3,5,700000
Figo,10,80000,Individual,Diesel,Manual,20.0,1399,68.0,5,270000
3,8,87000,Dealer,Diesel,Automatic,18.88,1995,184.0,5,1175000
Swift Dzire,6,85000,Individual,Diesel,Manual,26.59,1248,74.0,5,470000
XUV500,8,113000,Dealer,Diesel,Manual,16.0,2179,140.0,7,650000
Swift Dzire,5,90000,Dealer,Diesel,Automatic,26.59,1248,74.0,5,715000
Swift,3,20000,Dealer,Petrol,Manual,22.0,1197,81.8,5,645000
Wagon R,14,39000,Dealer,Petrol,Manual,21.79,998,67.05,5,135000
Verna,3,15000,Dealer,Petrol,Automatic,17.0,1591,121.3,5,1150000
Creta,6,51000,Dealer,Diesel,Manual,21.38,1396,88.7,5,875000
3,4,33000,Individual,Petrol,Automatic,17.61,1998,184.0,5,2775000
Innova,14,94000,Dealer,Diesel,Manual,12.99,2494,100.0,7,411000
i20,7,48000,Dealer,Petrol,Manual,18.6,1197,81.83,5,490000
Camry,9,83386,Dealer,Petrol,Automatic,12.98,2494,178.3,5,750000
Polo,7,35000,Individual,Petrol,Manual,16.47,1198,74.0,5,530000
Ecosport,2,4015,Individual,Petrol,Manual,17.0,1497,121.31,5,946000
Grand,3,8468,Dealer,Petrol,Manual,18.9,1197,81.86,5,685000
Ertiga,8,56600,Individual,Petrol,Manual,16.02,1373,93.7,7,475000
Vento,8,67000,Dealer,Petrol,Manual,15.04,1598,103.6,5,360000
Jazz,5,14479,Dealer,Petrol,Manual,18.7,1199,88.7,5,700000
Cayenne,7,96000,Individual,Diesel,Automatic,16.12,2967,245.0,5,2800000
Santro,11,32400,Dealer,Petrol,Manual,17.92,1086,62.1,5,270000
Duster,8,64000,Dealer,Diesel,Manual,19.01,1461,108.45,5,370000
City,15,75000,Dealer,Petrol,Manual,16.0,1493,106.0,5,235000
A4,4,38000,Dealer,Diesel,Automatic,18.25,1968,187.74,5,2055000
7,7,38000,Dealer,Diesel,Automatic,17.66,2993,261.49,4,4700000
5,7,38000,Dealer,Diesel,Automatic,18.84,1995,184.0,5,2075000
i20,4,16000,Dealer,Petrol,Manual,18.5,1197,80.0,5,540000
Grand,6,67000,Dealer,Petrol,Automatic,18.9,1197,82.0,5,540000
Ertiga,2,15439,Dealer,Petrol,Manual,19.01,1462,103.26,7,980000
Alto,7,10000,Individual,Petrol,Manual,22.74,796,47.3,5,320000
i10,5,57000,Dealer,Petrol,Manual,20.36,1197,78.9,5,375000
i20,6,70000,Individual,Diesel,Manual,22.54,1396,88.73,5,440000
i20,6,63239,Dealer,Diesel,Manual,22.54,1396,88.73,5,650000
Swift,4,30000,Individual,Petrol,Manual,20.4,1197,81.8,5,435000
Camry,6,60000,Dealer,Petrol,Automatic,19.16,2487,214.5,5,2350000
Grand,6,25000,Dealer,Petrol,Manual,18.9,1197,82.0,5,475000
Ecosport,8,80150,Dealer,Petrol,Manual,15.8,1499,110.0,5,500000
Ertiga,9,140000,Individual,Diesel,Manual,20.77,1248,88.76,7,500000
Ciaz,2,50000,Individual,Diesel,Manual,28.09,1248,88.5,5,825000
Celerio,3,15000,Dealer,Petrol,Automatic,21.63,998,67.04,5,570000
Baleno,4,57000,Individual,Petrol,Manual,21.4,1197,83.1,5,625000
Wagon R,3,27823,Trustmark Dealer,CNG,Manual,32.52,998,58.33,5,425000
Ecosport,4,27000,Individual,Petrol,Manual,15.85,1499,110.4,5,870000
Ertiga,4,49000,Dealer,CNG,Manual,17.5,1373,80.46,7,825000
Ertiga,2,15000,Individual,Petrol,Manual,19.34,1462,103.0,7,920000
Swift,3,9500,Dealer,Petrol,Manual,22.0,1197,81.8,5,799000
City,13,100000,Individual,Petrol,Automatic,17.0,1497,118.0,5,200000
GO,4,50000,Individual,Petrol,Manual,20.63,1198,67.06,5,315000
Endeavour,3,41000,Dealer,Diesel,Automatic,10.91,3198,197.0,7,3200000
i20,2,13230,Dealer,Petrol,Manual,18.6,1197,81.86,5,772000
Rapid,7,50000,Dealer,Diesel,Automatic,21.66,1498,103.52,5,580000
Compass,3,67000,Dealer,Diesel,Manual,17.1,1956,170.0,5,1740000
XUV500,7,30000,Individual,Diesel,Manual,15.1,2179,140.0,7,950000
i20,5,49000,Dealer,Petrol,Manual,18.6,1197,81.83,5,695000
Bolero,15,120000,Individual,Diesel,Manual,13.6,2523,63.0,7,240000
Polo,4,55000,Dealer,Petrol,Manual,16.2,1199,74.0,5,675000
City,12,65000,Dealer,Petrol,Manual,17.0,1497,118.0,5,299000
Marazzo,2,5000,Individual,Diesel,Manual,17.3,1497,121.0,7,980000
Figo,4,17000,Dealer,Petrol,Manual,18.16,1196,86.8,5,485000
Figo,11,35500,Dealer,Petrol,Manual,15.6,1196,70.0,5,271000
Polo,6,61500,Dealer,Petrol,Manual,16.2,1199,74.0,5,498000
Alto,10,59455,Dealer,Petrol,Manual,19.7,796,46.3,5,175000
Swift,9,110000,Individual,Diesel,Manual,22.9,1248,74.0,5,440000
KWID,5,64000,Individual,Petrol,Manual,25.17,799,53.3,5,300000
XUV500,8,105000,Dealer,Diesel,Manual,16.0,2179,140.0,7,525000
C-Class,7,149500,Dealer,Diesel,Automatic,14.84,2143,170.0,5,1565000
City,11,65000,Dealer,Petrol,Manual,17.0,1497,118.0,5,295000
Grand,4,5800,Individual,Petrol,Automatic,18.9,1197,82.0,5,525000
i10,9,30000,Dealer,Petrol,Automatic,16.95,1197,78.9,5,332000
Alto,9,52865,Dealer,Petrol,Manual,23.95,998,67.05,5,245000
GO,6,450000,Individual,Petrol,Manual,20.63,1198,67.0,5,295000
Ciaz,4,31000,Dealer,Petrol,Manual,20.73,1373,91.1,5,785000
Seltos,2,6000,Dealer,Petrol,Manual,16.8,1497,113.4,5,1425000
City,7,190000,Individual,Diesel,Manual,25.1,1498,98.6,5,550000
Ecosport,3,25592,Dealer,Petrol,Automatic,14.8,1497,121.36,5,1095000
KUV,4,35000,Individual,Petrol,Manual,18.15,1198,82.0,5,350000
Grand,4,12000,Dealer,Petrol,Automatic,18.9,1197,82.0,5,625000
Ertiga,5,56000,Individual,Diesel,Manual,24.52,1248,88.5,7,975000
Grand,6,46900,Dealer,Petrol,Automatic,18.9,1197,82.0,5,461000
Marazzo,3,36000,Dealer,Diesel,Manual,17.3,1497,121.0,7,1085000
Vitara,2,23995,Dealer,Diesel,Automatic,24.3,1248,88.5,5,1100000
Vitara,4,76000,Dealer,Diesel,Manual,24.3,1248,88.5,5,850000
Swift Dzire,5,20000,Individual,Petrol,Manual,20.85,1197,83.14,5,575000
Vitara,4,31343,Dealer,Diesel,Manual,24.3,1248,88.5,5,925000
Cooper,8,30000,Dealer,Petrol,Automatic,13.6,1598,181.0,4,2300000
Ertiga,7,35000,Individual,Diesel,Manual,20.77,1248,88.76,7,725000
Polo,6,58000,Dealer,Diesel,Manual,20.14,1498,88.8,5,625000
Innova,9,90000,Dealer,Diesel,Manual,12.99,2494,100.0,7,575000
Glanza,2,10000,Individual,Petrol,Manual,21.01,1197,81.8,5,750000
City,11,178000,Individual,Petrol,Manual,17.0,1497,118.0,5,260000
City,5,70000,Dealer,Petrol,Manual,17.8,1497,117.3,5,700000
Swift,4,25000,Dealer,Petrol,Manual,20.4,1197,81.8,5,415000
Grand,4,50000,Individual,Diesel,Manual,24.0,1186,73.97,5,450000
Polo,6,52000,Dealer,Petrol,Automatic,17.21,1197,103.5,5,645000
Ertiga,8,38000,Individual,Diesel,Manual,20.77,1248,88.8,7,650000
Grand,5,32100,Dealer,Petrol,Manual,18.9,1197,82.0,5,495000
Wagon R,4,27500,Individual,Petrol,Manual,20.51,998,67.04,5,440000
i10,12,70000,Dealer,Petrol,Automatic,16.95,1197,78.9,5,225000
i20,8,52000,Dealer,Petrol,Manual,18.5,1197,82.9,5,345000
Figo,10,76500,Dealer,Diesel,Manual,20.0,1399,68.05,5,235000
XUV500,3,9000,Individual,Diesel,Manual,15.1,2179,152.87,7,1625000
Swift Dzire,9,76000,Dealer,Diesel,Manual,19.3,1248,73.9,5,435000
City,12,58000,Dealer,Petrol,Manual,16.8,1497,116.4,5,260000
Grand,4,50000,Individual,Diesel,Manual,24.0,1186,73.97,5,500000
Vitara,3,20000,Individual,Diesel,Manual,24.3,1248,88.5,5,870000
Alto,3,57000,Dealer,Petrol,Manual,23.95,998,67.1,5,390000
GO,6,70000,Individual,Petrol,Manual,19.44,1198,67.0,7,350000
Fortuner,8,88251,Dealer,Diesel,Automatic,12.55,2982,168.5,7,1490000
Alto,6,40000,Dealer,CNG,Manual,32.26,998,58.3,4,260000
Swift Dzire,4,39500,Dealer,Petrol,Automatic,22.0,1197,81.8,5,725000
Ertiga,6,77100,Dealer,Petrol,Manual,16.02,1373,93.7,7,550000
Innova,4,57000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1390000
Polo,7,56000,Dealer,Petrol,Manual,16.47,1198,74.0,5,335000
Safari,10,35000,Individual,Diesel,Manual,13.93,2179,138.0,7,675000
Jazz,3,22000,Dealer,Petrol,Automatic,18.2,1199,88.7,5,800000
Grand,5,41473,Dealer,Petrol,Manual,18.9,1197,82.0,5,550000
XUV500,8,49100,Individual,Diesel,Manual,15.1,2179,140.0,7,800000
WR-V,3,15000,Individual,Diesel,Manual,25.5,1498,98.6,5,790000
Figo,5,97000,Dealer,Diesel,Manual,25.83,1498,99.0,5,475000
XF,6,49000,Dealer,Diesel,Automatic,16.36,2179,187.7,5,2650000
Innova,3,30000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,2250000
Polo,6,43000,Dealer,Petrol,Manual,17.24,1198,73.9,5,600000
Verna,7,65694,Dealer,Petrol,Manual,17.01,1591,121.3,5,510000
Swift,2,18000,Dealer,Petrol,Manual,21.21,1197,81.8,5,740000
3,6,45833,Dealer,Diesel,Automatic,19.59,1995,187.74,5,2700000
Swift Dzire,2,10450,Dealer,Diesel,Automatic,28.4,1248,74.02,5,850000
Ecosport,2,11458,Dealer,Diesel,Manual,21.7,1498,98.96,5,990000
Vento,10,79000,Dealer,Diesel,Manual,20.54,1598,103.6,5,349000
Cooper,3,22000,Dealer,Petrol,Automatic,17.33,1998,189.08,4,3875000
Polo,5,63000,Dealer,Diesel,Manual,20.14,1498,88.0,5,645000
Swift,2,25000,Individual,Petrol,Manual,21.21,1197,81.8,5,475000
S-Class,6,20000,Dealer,Diesel,Automatic,13.5,2987,254.79,5,5675000
Swift Dzire,4,23600,Dealer,Diesel,Automatic,28.4,1248,74.02,5,775000
RediGO,3,15000,Individual,Petrol,Manual,22.5,999,68.0,5,285000
Alto,5,40000,Individual,Petrol,Manual,23.95,998,67.05,5,350000
Figo,6,59000,Dealer,Diesel,Manual,20.0,1399,68.05,5,410000
Ciaz,2,20000,Individual,Petrol,Manual,21.56,1462,103.25,5,820000
Ecosport,7,58100,Dealer,Diesel,Manual,22.7,1498,89.84,5,450000
Aspire,6,90000,Individual,Diesel,Manual,25.83,1498,99.0,5,480000
Grand,4,11700,Individual,Diesel,Manual,24.0,1186,73.97,5,580000
Alto,17,110000,Individual,Petrol,Manual,19.7,796,46.3,5,45000
Figo,7,60000,Dealer,Diesel,Manual,20.0,1399,68.05,5,210000
i10,10,40300,Dealer,Petrol,Manual,20.36,1197,78.9,5,335000
Swift Dzire,7,59500,Individual,Diesel,Manual,23.4,1248,74.0,5,560000
5,2,10500,Dealer,Diesel,Automatic,22.48,1995,187.74,5,5000000
Amaze,7,97000,Individual,Diesel,Manual,25.8,1498,98.6,5,400000
A4,8,52000,Dealer,Petrol,Automatic,15.64,1798,167.62,5,1400000
KUV100,3,15000,Individual,Diesel,Manual,25.32,1198,77.0,6,500000
Ertiga,8,81754,Dealer,Diesel,Manual,20.77,1248,88.76,7,670000
Ertiga,9,74675,Dealer,Diesel,Manual,20.77,1248,88.76,7,499000
Dzire VXI,7,51000,Dealer,Petrol,Manual,23.26,1197,88.5,5,485000
Figo,7,58481,Dealer,Diesel,Manual,20.0,1399,68.05,5,435000
City,13,62000,Dealer,Petrol,Manual,17.7,1497,78.0,5,200000
KWID,5,24000,Dealer,Petrol,Manual,25.17,799,53.3,5,375000
Grand,4,44800,Individual,Petrol,Manual,18.9,1197,81.86,5,445000
Harrier,2,12750,Dealer,Diesel,Manual,17.0,1956,138.1,5,1750000
Grand,4,21065,Dealer,Petrol,Manual,18.9,1197,81.86,5,575000
Verna,3,16500,Dealer,Petrol,Manual,17.43,1396,105.5,5,771000
XUV500,4,30000,Dealer,Diesel,Manual,16.0,2179,140.0,7,1475000
Tiago,2,35000,Individual,Petrol,Manual,23.84,1199,84.0,5,434000
Swift,11,88466,Dealer,Petrol,Manual,18.6,1197,85.8,5,290000
Alto,15,54171,Dealer,Petrol,Manual,19.7,796,46.3,5,100000
KWID,3,17500,Individual,Petrol,Manual,23.01,999,67.0,5,360000
Ciaz,1,6003,Trustmark Dealer,Petrol,Manual,21.56,1462,103.25,5,875000
Vento,9,37000,Dealer,Petrol,Manual,15.04,1598,103.6,5,670000
Verna,6,70000,Individual,Diesel,Manual,23.9,1582,126.2,5,625000
Ciaz,5,110000,Individual,Diesel,Manual,28.09,1248,88.5,5,700000
Baleno,2,14171,Dealer,Petrol,Manual,21.01,1197,81.8,5,750000
Fortuner,7,266007,Dealer,Diesel,Automatic,12.55,2982,168.5,7,1300000
3,9,76186,Dealer,Petrol,Automatic,12.05,1995,154.0,5,1500000
Figo,10,56000,Dealer,Petrol,Manual,15.6,1196,70.02,5,370000
Alto,4,35000,Individual,Petrol,Manual,24.7,796,47.3,5,240000
Superb,8,55572,Dealer,Petrol,Automatic,13.7,1798,157.75,5,1065000
Tiago,2,20000,Individual,Petrol,Manual,23.84,1199,84.0,5,550000
Scorpio,14,92000,Dealer,Diesel,Manual,10.5,2179,120.0,7,295000
Wagon R,7,39264,Dealer,Petrol,Manual,20.51,998,67.06,5,450000
Ecosport,8,57000,Dealer,Diesel,Manual,22.7,1498,89.84,5,570000
Innova,8,161823,Dealer,Diesel,Manual,12.99,2494,100.6,8,790000
Grand,2,9000,Dealer,Petrol,Manual,18.9,1197,81.86,5,595000
Swift,8,54000,Dealer,Petrol,Manual,18.6,1197,85.8,5,340000
Ciaz,5,135000,Individual,Diesel,Manual,28.09,1248,88.5,5,690000
Creta,4,50000,Individual,Diesel,Manual,21.38,1396,88.7,5,870000
Wagon R,13,80000,Individual,Petrol,Manual,18.9,998,67.1,5,120000
Ignis,3,41000,Individual,Diesel,Manual,26.8,1248,74.0,5,575000
Swift Dzire,7,57000,Individual,Diesel,Manual,23.4,1248,74.0,5,420000
KWID,2,15000,Individual,Petrol,Manual,25.17,799,53.3,5,410000
Creta,3,25000,Individual,Diesel,Manual,21.38,1396,88.7,5,1100000
Yaris,3,25000,Individual,Petrol,Automatic,17.8,1496,105.5,5,1080000
XF,2,14000,Dealer,Diesel,Automatic,19.33,1999,177.0,5,4550000
KWID,2,10000,Individual,Petrol,Manual,25.17,799,53.3,5,330000
X1,10,210000,Dealer,Diesel,Automatic,17.05,1995,184.0,5,800000
Ecosport,2,13050,Dealer,Diesel,Manual,22.77,1498,98.59,5,875000
Innova,5,91771,Dealer,Diesel,Manual,13.68,2393,147.8,7,1650000
Celerio,7,41248,Dealer,Petrol,Automatic,23.1,998,67.04,5,420000
Ecosport,6,66000,Dealer,Diesel,Manual,22.77,1498,98.59,5,775000
City,2,10229,Dealer,Petrol,Manual,17.4,1497,117.6,5,1100000
Venue,2,11000,Dealer,Petrol,Manual,18.27,998,118.35,5,1075000
KWID,5,40500,Dealer,Petrol,Manual,25.17,799,53.3,5,310000
RediGO,4,35000,Individual,Petrol,Manual,22.5,999,67.0,5,250000
XUV500,7,120000,Individual,Diesel,Manual,15.1,2179,140.0,7,560000
Tigor,3,35000,Individual,Petrol,Manual,20.3,1199,84.0,5,500000
Bolero,12,139000,Dealer,Diesel,Manual,13.6,2523,63.0,7,385000
XUV500,5,59000,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1185000
Verna,7,32000,Dealer,Petrol,Manual,17.01,1591,121.3,5,580000
Alto,4,19369,Dealer,Petrol,Manual,23.95,998,67.05,5,356000
Wagon R,9,82088,Individual,Petrol,Manual,18.9,998,67.1,5,210000
Celerio,3,22000,Individual,Petrol,Manual,23.1,998,67.04,5,450000
i20,8,90000,Individual,Diesel,Manual,21.9,1396,88.76,5,300000
Figo,6,96000,Dealer,Diesel,Manual,20.0,1399,68.05,5,425000
Ertiga,5,36700,Dealer,Diesel,Manual,24.52,1248,88.5,7,895000
i10,11,80000,Individual,Petrol,Manual,20.36,1197,78.9,5,230000
City,8,68000,Dealer,Petrol,Manual,16.8,1497,116.3,5,500000
Vitara,1,50000,Individual,Diesel,Manual,24.3,1248,88.5,5,775000
Wagon R,4,44000,Dealer,Petrol,Manual,20.51,998,67.04,5,410000
Grand,5,29000,Dealer,Petrol,Manual,18.9,1197,82.0,5,495000
Swift,9,49000,Dealer,Petrol,Manual,21.21,1197,81.8,5,325000
Figo,8,73000,Dealer,Petrol,Manual,15.6,1196,70.02,5,299000
Polo,10,61000,Dealer,Petrol,Manual,16.47,1198,73.9,5,320000
E-Class,11,85000,Dealer,Diesel,Automatic,14.21,2143,203.0,5,975000
Wagon R,5,14000,Individual,Petrol,Manual,20.51,998,67.04,5,440000
Grand,3,5000,Individual,Petrol,Manual,18.9,1197,81.86,5,640000
Ertiga,7,48000,Dealer,CNG,Manual,22.8,1373,80.9,7,649000
Swift,5,42000,Dealer,Petrol,Manual,20.4,1197,83.11,5,525000
XUV500,3,46000,Dealer,Diesel,Manual,15.1,2179,152.87,7,1775000
Creta,5,70000,Dealer,Diesel,Manual,20.5,1582,126.2,5,1125000
Swift,6,31000,Dealer,Diesel,Manual,28.4,1248,74.0,5,521000
Alto,7,60000,Dealer,CNG,Manual,30.46,796,47.3,5,260000
Verna,4,40000,Individual,Diesel,Automatic,22.0,1582,126.2,5,980000
Ecosport,3,25000,Individual,Diesel,Manual,23.0,1498,98.96,5,950000
Ciaz,5,49500,Individual,Diesel,Manual,28.09,1248,88.5,5,700000
Alto,2,22987,Trustmark Dealer,Petrol,Manual,24.7,796,47.3,5,335000
Celerio,5,30000,Individual,Petrol,Automatic,23.1,998,67.04,5,450000
XUV500,7,220000,Individual,Diesel,Manual,15.1,2179,140.0,7,800000
Octavia,4,48592,Dealer,Diesel,Manual,18.7,1896,66.0,5,1675000
Ecosport,8,68281,Dealer,Diesel,Manual,22.7,1498,89.84,5,420000
i20,3,38000,Dealer,Diesel,Manual,22.54,1396,88.76,5,875000
Polo,9,39000,Dealer,Diesel,Manual,22.07,1199,73.9,5,365000
City,10,85000,Individual,Petrol,Manual,17.0,1497,118.0,5,530000
5,3,12000,Dealer,Diesel,Automatic,22.48,1995,187.74,5,3900000
GL-Class,5,40000,Dealer,Diesel,Automatic,11.3,2987,254.8,7,4700000
XUV500,8,81000,Dealer,Diesel,Manual,15.1,2179,140.0,7,715000
i10,13,51000,Dealer,Petrol,Manual,19.81,1086,68.05,5,175000
Ertiga,3,25000,Dealer,CNG,Manual,17.5,1373,80.46,7,795000
Vento,8,118000,Dealer,Diesel,Manual,20.54,1598,103.5,5,540000
Rapid,9,57000,Dealer,Petrol,Manual,15.0,1598,103.5,5,295000
Fortuner,4,100930,Dealer,Diesel,Automatic,15.04,2755,174.5,7,2925000
Baleno,1,7000,Individual,Petrol,Manual,21.01,1197,81.8,5,750000
Duster,8,38000,Individual,Diesel,Manual,19.01,1461,108.45,5,580000
i20,7,90000,Individual,Petrol,Manual,18.5,1197,82.85,5,535000
Vitara,5,33254,Dealer,Diesel,Manual,24.3,1248,88.5,5,825000
Swift,2,11893,Trustmark Dealer,Petrol,Automatic,21.21,1197,81.8,5,660000
Ecosport,6,36203,Dealer,Diesel,Manual,22.77,1498,98.59,5,725000
Polo,5,86400,Dealer,Diesel,Manual,20.14,1498,88.0,5,565000
Grand,7,70000,Dealer,Petrol,Automatic,18.9,1197,82.0,5,430000
Ecosport,5,47935,Dealer,Petrol,Automatic,14.7,1496,120.69,5,865000
Verna,2,15000,Individual,Petrol,Manual,17.0,1591,121.3,5,970000
Ertiga,4,20000,Individual,Petrol,Manual,17.5,1373,91.1,7,750000
i20,10,65000,Dealer,Petrol,Manual,18.5,1197,80.0,5,300000
5,11,48000,Dealer,Diesel,Automatic,16.73,2495,218.0,5,1290000
i10,10,83347,Dealer,Petrol,Manual,20.36,1197,78.9,5,385000
Alto,6,49000,Dealer,Petrol,Manual,22.74,796,47.3,5,270000
KUV,5,43405,Trustmark Dealer,Diesel,Manual,25.32,1198,77.0,5,475000
Ecosport,3,60000,Individual,Diesel,Manual,23.0,1498,98.96,5,990000
Polo,2,21000,Dealer,Diesel,Manual,20.14,1498,88.0,5,865000
Alto,5,77658,Dealer,CNG,Manual,33.44,796,40.3,4,325000
Figo,9,79000,Dealer,Diesel,Manual,20.0,1399,68.0,5,365000
City,13,122671,Individual,Petrol,Manual,17.7,1497,78.0,5,140000
WR-V,4,22500,Dealer,Petrol,Manual,17.5,1199,88.7,5,733000
Swift Dzire,7,107000,Dealer,Diesel,Manual,23.4,1248,74.0,5,285000
Swift,10,100000,Individual,Diesel,Manual,22.9,1248,74.0,5,325000
Verna,9,90000,Individual,Diesel,Manual,22.32,1582,126.3,5,630000
City,7,62000,Dealer,Diesel,Manual,26.0,1498,98.6,5,580000
i20,11,78000,Individual,Diesel,Manual,23.0,1396,90.0,5,215000
City,7,57762,Dealer,Petrol,Manual,17.4,1497,117.6,5,550000
Grand,7,39000,Dealer,Petrol,Manual,18.9,1197,81.86,5,360000
Ciaz,4,58000,Dealer,Petrol,Manual,20.73,1373,91.1,5,725000
i10,10,94000,Individual,Petrol,Manual,19.81,1086,68.05,5,222000
i20,10,50000,Dealer,Petrol,Manual,18.5,1197,80.0,5,275000
City,15,89500,Dealer,Petrol,Manual,17.7,1497,78.0,5,249000
Alto,2,13413,Dealer,Petrol,Automatic,23.95,998,67.05,5,485000
Figo,9,106000,Dealer,Diesel,Manual,20.0,1399,68.0,5,285000
Ertiga,7,60000,Individual,Petrol,Manual,16.02,1373,93.7,7,650000
Baleno,2,4300,Dealer,Petrol,Automatic,21.4,1197,83.1,5,790000
Ciaz,4,45185,Dealer,Diesel,Manual,28.09,1248,88.5,5,875000
Eeco,2,30000,Individual,Petrol,Manual,15.37,1196,73.0,7,370000
XUV500,9,120442,Dealer,Diesel,Manual,15.1,2179,140.0,7,825000
Wagon R,6,25000,Dealer,CNG,Manual,26.2,998,58.2,5,385000
Innova,6,225000,Individual,Diesel,Manual,12.99,2494,100.6,7,1350000
Swift Dzire,9,45000,Dealer,Petrol,Manual,17.5,1298,85.8,5,340000
KWID,4,25000,Individual,Petrol,Manual,23.01,999,67.0,5,330000
RediGO,3,22500,Dealer,Petrol,Manual,22.5,999,67.0,5,280000
Verna,4,23000,Dealer,Petrol,Automatic,17.0,1591,121.3,5,1050000
Duster,8,250000,Individual,Diesel,Manual,20.45,1461,83.8,5,550000
i20,3,30000,Individual,Petrol,Manual,18.6,1197,81.83,5,635000
City,5,50000,Dealer,Diesel,Manual,26.0,1498,98.6,5,825000
Hexa,3,84523,Dealer,Diesel,Manual,17.6,2179,153.86,7,1198000
i20,5,50000,Individual,Petrol,Manual,18.6,1197,81.83,5,530000
Swift,5,40000,Individual,Diesel,Manual,25.2,1248,74.0,5,630000
i20,4,33181,Trustmark Dealer,Petrol,Manual,18.6,1197,81.83,5,625000
Duster,8,90000,Individual,Diesel,Manual,19.01,1461,108.45,5,300000
Swift Dzire,4,11437,Dealer,Petrol,Automatic,18.5,1197,83.14,5,699000
City,10,58000,Dealer,Petrol,Manual,17.0,1497,118.0,5,455000
Celerio,7,29000,Dealer,Petrol,Automatic,23.1,998,67.04,5,465000
Swift,12,100000,Individual,Petrol,Manual,16.1,1298,88.2,5,320000
Swift Dzire,8,120000,Individual,Diesel,Manual,23.4,1248,74.0,5,350000
Alto,3,59000,Dealer,CNG,Manual,33.44,796,40.3,4,300000
Rapid,7,80000,Dealer,Diesel,Manual,21.14,1498,103.6,5,525000
Ciaz,4,450003,Dealer,Petrol,Manual,20.73,1373,91.1,5,690000
Vento,8,100000,Dealer,Diesel,Manual,20.34,1498,103.2,5,525000
Polo,3,52000,Dealer,Diesel,Manual,20.14,1498,88.8,5,775000
Vitara,2,12509,Trustmark Dealer,Diesel,Manual,24.3,1248,88.5,5,875000
Innova,5,57000,Dealer,Petrol,Manual,11.4,1998,130.1,7,1450000
Innova,6,113000,Dealer,Diesel,Manual,12.99,2494,100.6,7,1125000
Swift,9,112454,Dealer,Diesel,Manual,22.9,1248,74.0,5,440000
City,8,47000,Dealer,Petrol,Manual,16.8,1497,116.3,5,445000
Ertiga,7,42000,Dealer,Diesel,Manual,20.77,1248,88.8,7,750000
Alto,6,40000,Individual,Petrol,Manual,23.95,998,67.05,5,260000
Jazz,4,41000,Dealer,Petrol,Automatic,18.2,1199,88.7,5,725000
S-Class,14,100000,Dealer,Petrol,Automatic,7.81,5461,362.9,5,1285000
Ciaz,2,8500,Individual,Petrol,Manual,21.56,1462,103.25,5,950000
Creta,5,48000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,1175000
City,4,27880,Dealer,Petrol,Automatic,18.4,1498,119.3,5,1145000
Wagon R,2,8401,Dealer,Petrol,Automatic,21.79,998,67.05,5,545000
Swift,12,108000,Dealer,Diesel,Manual,17.8,1248,75.0,5,275000
Verna,10,48000,Individual,Diesel,Manual,16.2,1493,110.0,5,325000
i20,6,98000,Dealer,Diesel,Manual,23.0,1396,90.0,5,625000
Bolero,1,2000,Individual,Diesel,Manual,16.5,1493,62.0,7,800000
Ecosport,5,41500,Dealer,Petrol,Automatic,15.63,1499,110.4,5,649000
Figo,7,42000,Dealer,Diesel,Manual,20.0,1399,68.05,5,460000
Swift Dzire,10,85000,Dealer,Diesel,Manual,19.3,1248,73.9,5,340000
Ertiga,5,86000,Individual,Diesel,Manual,24.52,1248,88.5,7,700000
Ecosport,6,61087,Dealer,Petrol,Automatic,15.63,1499,110.4,5,785000
Vento,9,120000,Individual,Diesel,Manual,20.54,1598,103.6,5,450000
Aspire,2,40000,Individual,Diesel,Manual,26.1,1498,99.23,5,700000
